text,aspek
"DIBUTUHKAN SEGERA ▪︎Human Resource (HR) ▪︎Checker ... Dibutuhkan segera Salesman/Salesgirl di perusahaan PT.Gading Prima Autoland (Honda Autoland Ciputat) yang bergerak dibidang penjualan mobil honda . Kriteria ????? ??????? & ?????????? on Instagram: ""DIBUTUHKAN SEGERA

▪︎Human Resource (HR)
▪︎Checker

Kirimkan CV lengkap ke email kunstkringhrd@gmail.com dengan subyek ""nama - posisi"""" 108 likes, 11 comments - lokerjakarta.info on February 13, 2023: ""DIBUTUHKAN SEGERA

▪︎Human Resource (HR)
▪︎Checker

Kirimkan CV lengkap ke email kunstkringhrd@gmail.com dengan subyek ""nama - posisi"""".",
"Infolubuklinggau | Satu unit mobil Honda Brio warna merah dengan ... Mobil Daihatsu Terios hitam BG 1850 XD terjun ke Sungai Kelingi di jembatan Desa Lubuk Muda, dua orang selamat dan empat lainnya tewas. more. View all 17 Infolubuklinggau on Instagram: ""Satu unit mobil Honda Brio warna merah dengan nopol BG 1633 GA ditemukan terparkir di halaman kontrakan, tepatnya di Kelurahan Pelita Kecamatan Lubuklinggau Barat I.

Mobil itu dalam kondisi baik tanpa kerusakan. Tim Macan Polres Lubuklinggau menyampaikan, mobil itu merupakan mobil curian milik Perawat Siloam Sulthon.

Hal itu berdasarkan pada laporan nomor: LP/B-15/II/2023/RES.LLG/SEK LLG TIMUR pada hari Jum'at tanggal 3 Februari 2023.

Kronologinya, pada hari Jum'at tanggal 3 Februari 2023 sekira Pukul 15.30 Wib di pelataran parkiran lippo plaza telah terjadi tindak pidana pencurian Mobil dengan No.Pol BG 1633 GA warna Merah dengan No.Mesin L12B31449373 Dan No.Rangka MHRDD177OFJ550944 Yang dilakukan oleh orang tidak di ketahui identitasnya.

Akibat kejadian pencurian tersebut pelapor mengalami kerugian Rp. 120.000.000 (Seratus dua puluh juta Rupiah) atas kejadian tersebut pelapor melapor Ke Polsek Lubuk Linggau Timut I Untuk di tindak lanjuti.

Saat ditanyai awak media p 1,187 likes, 19 comments - infolubuklinggau on February 4, 2023: ""Satu unit mobil Honda Brio warna merah dengan nopol BG 1633 GA ditemukan terparkir di halaman kontrakan, tepatnya di Kelurahan Pelita Kec..."".",
"GOOD DURIAN | Good Durian Pondok Indah Available on ... Jl. Sultan Iskandar Muda No. 4, Kebayoran Lama, Jakarta Selatan - Samping Dealer Mobil Wuling Pondok Indah GOOD DURIAN Pluit Pluit Karang Barat No.130a GOOD DURIAN on Instagram: ""Good Durian Pondok Indah Available on Tokopedia✅

Buat yang tinggal disekitar Jakarta Selatan gak usah jauh-jauh lagi pesen dari Pluit/PIK, karena sekarang Good Durian Pondok Indah udah bisa beli di Topediq yaa♥️

Langsung cek Tokopedia yuk! Karena banyak berbagai pilihan durian menarik dengan harga promo??"" 43 likes, 5 comments - gooddurian.id on February 4, 2023: ""Good Durian Pondok Indah Available on Tokopedia✅

Buat yang tinggal disekitar Jakarta Selatan gak usah jauh-jauh lagi pesen dari Pluit/..."".",
"JUAL BELI MOBIL PREMIUM | Harga 515jt Mitsubishi Evolution VII ... Merek mobil: Toyota Tahun pembuatan: 2015. Model mobil: Prado TXL Jenis bahan bakar mobil: Bensin Jarak tempuh mobil: 58.000. Warna mobil: Hitam Transmisi JUAL BELI MOBIL PREMIUM on Instagram: ""Harga 515jt
Mitsubishi Evolution VII GSR 2003

full convert to Lancer
Nik 2003 

Pajak terima hidup
Basic Lancer Cedia CS3
Plat Nasional B
BPKB & STNK complete
Full Original

Engine
4G63T 5 speed M/T AWD
Tomei Arms Turbo
Tomei Camshaft 270
Tomei Cam Gear
HKS SQV 4 BOV
BLITZ Suction Kit

Exterior
OEM Evo 7 Front bumper
OEM Evo 7 Rear bumper
OEM Evo 7 Side Skirt
OEM Evo 7 Spoiler
OEM Evo 7 Headlight & Taillight
OEM Evo 7 Door visor
OEM Evo 7 Recaro Front & Back Seat
OEM Evo 7 Rims
OEM Evo 7 Exhaust

Interior
Greddy Profec LED Boost controller
Ralliart Gear knob
Momo Steering Wheel
ULTRA Speed Meter Controller

Suspension, Rims & Tires
OEM Evo 7 Coilover
OEM Evo 7 Brembo Caliper

More info 087719277048(troy)
Lokasi BATAM ( bisa dikirim ke luar kota)

#jualmitshubishievo #jualmitshubishievo2008"" 50 likes, 0 comments - idn.motorcars on February 4, 2023: ""Harga 515jt
Mitsubishi Evolution VII GSR 2003

full convert to Lancer
Nik 2003 

Pajak terima hidup
Basic Lancer Cedia CS3
Plat Nasional ..."".",
"Lowongan Pekerjaan di Gajah 25 Cafe & Self Bar Semarang Bulan ... Suzuki Garuda Perkasa merupakan dealer resmi mobil Suzuki yang sudah berdiri sejak tahun 1982 di Kota Semarang. Loker Semarang Update on Instagram: ""Lowongan Pekerjaan di Gajah 25 Cafe & Self Bar Semarang Bulan Februari 2023

#lokersemarang 
#infolokersemarang 
#lowongansemarang 
#infokerjasemarang 
#infolowongansemarang 
#semaranginfo 
#infosemarang"" 9 likes, 1 comments - lokersemarang.update on February 14, 2023: ""Lowongan Pekerjaan di Gajah 25 Cafe & Self Bar Semarang Bulan Februari 2023

#lokersemarang 
#infolokersemarang 
#lowongansemarang 
#info...""",
"Mantullll Nissan X-Trail upgrade android Embassy 7"" ram 2/32 plus ... Yang mana pada mobil Honda Brio yang baru saja di beli, langsung di upgrade untuk audionya Terimakasih Bosku yang sudah mempercayakan kepada workshop Instagram 用户 Cahya Audio : ""Mantullll Nissan X-Trail upgrade android Embassy 7"" ram 2/32 plus rear Camera??

Langsung merapat aja buat teman teman yg mau upgrade android atau audionya ????

Terimakasih kawan y yg dari kebumen ?? KEBUMEN BERIMAN ?

#kebumen #jawatengah #nissan #nissanxtrail #malmgkkemayoran #embassy #kemayoran #kemayoranjakarta #jiexpokemayoran #prjkemayoran #mgkkemayoran #cahyaaudio"" 12 likes, 0 comments -  cahyaaudio，February 14, 2023 : ""Mantullll Nissan X-Trail upgrade android Embassy 7"" ram 2/32 plus rear Camera??

Langsung merapat aja buat teman teman yg mau upgra..."".",
"Toyota Mojokerto | Bulan penuh cinta! Nyatakan cinta bersama ... #jombang yang telah mempercayakan Ryan untuk membantu Proses Pembelian Mobil Toyota Avanza 1.3 E MT warna Black di Dealer IMM Toyota Mojokerto, Happy Toyota Mojokerto on Instagram: ""Bulan penuh cinta!
Nyatakan cinta bersama Toyota. :)

Siapa nih yang jalan bareng ayang?
Komen dibawah ya! :D

#AllNewAgyaGRSport #MoveWithNoBoundaries #ToyotaIndonesia #immtoyota"" 6 likes, 0 comments - ryan_immtoyota on February 14, 2023: ""Bulan penuh cinta!
Nyatakan cinta bersama Toyota. :)

Siapa nih yang jalan bareng ayang?
Komen dibawah ya! :D

#AllNewAgyaGRSport #MoveWi..."".",
"Lowongan Kerja Tangsel 2024 | Are you ready Jabodetabek ... Dibutuhkan Segera Salesman/Salesgirl di Perusahaan PT.Gading Prima Autoland yang Bergerak dibidang Penjualan Mobil Honda Wilayah Tangerang Selatan, dengan Lowongan Kerja Tangsel 2024 on Instagram: ""Are you ready Jabodetabek? 
.
.
Saatnya cari kerja di Mega Career Expo Jakarta 
24-25 Februari 2023 
Ged. Smesco Exhibition Hall 
Jl. Gatot Subroto Kav 94 
10.00 - 17.00 wib 
.
.
Untuk pencaker silakan register di www.sambilanku.id/mce/register 
Bagi perusahaan yang mau ikut serta bisa menghubungi hotline kami di 0878-8793-1290
.
.
#jobfair #bursakerja #lowongankerja #loker #jobfairjkt #jobfairjakarta #bursakerjaoffline #lokerjabodetabek #lowkerjabodetabek #hiring #rekrut #recruitment #rekrutmen #carikandidat #gercepcarikerja #gercepcarikandidat"" 34 likes, 0 comments - lokertangsel2024 on February 14, 2023: ""Are you ready Jabodetabek? 
.
.
Saatnya cari kerja di Mega Career Expo Jakarta 
24-25 Februari 2023 
Ged. Smesco Exhibition Hall 
Jl. Gat..."".",
"Gemilang Pusat Bahan Bangunan | Bondjin Adalah Produsen ... Dapatkan Kesempatan Memenangkan 2 Unit Mobil Wuling Air EV Serta Hadiah Langsung Ratusan Keping Logam Mulia dan Voucher Belanja Senilai Total Ratusan Juta Gemilang Pusat Bahan Bangunan op Instagram : ""Bondjin Adalah Produsen Dekorasi Interior Dan Lis Plafon Terpercaya Sejak Tahun 1994, Yang Menggunakan Material Berkualitas, Tahan Rayap, Serta Tersedia Dalam Beragam Desain Dan Warna. 

Temukan Pilihan Terlengkap Aneka Lis Plafon Dan Profile @bondjin  Hanya Di Gemilang Pusat Bahan Bangunan. 

Klik Link Bio di profile kami, untuk mendapatkan informasi promosi dan produk menarik lainnya!

#productspotlight
#hanyadigemilang
#gemilangpusatbahanbangunan
#bondjin #bondjinindonesia #designstylish #lisprofile #interior #desaininterior #residential #plafon #interiordecorating"" 187 likes, 0 comments - gemilangstorepusat op February 14, 2023: ""Bondjin Adalah Produsen Dekorasi Interior Dan Lis Plafon Terpercaya Sejak Tahun 1994, Yang Menggunakan Material Berkualitas, Tahan Rayap,..."".",
"Emerald Cibinong | Hanya dengan 5 juta bisa dapat rumah dengan ... ✔️ _GRAND PRIZE MOBIL TOYOTA INNOVA_ *EMERALD CITY* Marketing Gallery Jl. Raya Tegar Beriman (kawasan pemda cibinong), Kab. Bogor, Jawa Barat. Info Emerald Cibinong on Instagram: ""Hanya dengan 5 juta bisa dapat rumah dengan lokasi yang strategis. Selangkah ke pusat pemerintahan cibinong dan mall cibinong city square

#emeraldlandcibinong #emeraldcity #emeraldcitycibinong #emeraldcilebut #hunianbogor #pemdacibinong #rumahdualantaibogor #hunianmasakini #hunianmillenial"" 3 likes, 0 comments - emeraldcitycibinong.id on February 14, 2023: ""Hanya dengan 5 juta bisa dapat rumah dengan lokasi yang strategis. Selangkah ke pusat pemerintahan cibinong dan mall cibinong city square..."".",
"Hyundai Solo Baru Official | Perawatan mobil secara berkala sangat ... Untuk melakukan servis berkala, Anda pun sebaiknya memilih bengkel resmi yang sudah terbukti dari sisi kualitas. Bagi Anda yang termasuk pengguna mobil Hyundai Hyundai Solo Baru Official on Instagram: ""Perawatan mobil secara berkala sangat penting untuk mempertahankan kenyamanan dan performa kendaraan. Dengan rutin melakukan servis berkala, maka kinerja mobil akan tetap prima dan Anda pun bisa dengan aman serta nyaman dalam berkendara. 

Servis berkala pada mobil umumnya dilakukan dalam jangka waktu enam bulan sekali atau juga bisa dari kelipatan 10.000 km. Hal tersebut dilakukan selain menjaga kondisi mobil tetap dalam kondisi prima, menjaga efisiensi pemakaian bahan bakar, merawat suku cadang, membuat umur kendaraan Anda menjadi lebih tahan lama, serta menjaga harga jual mobil.

Untuk melakukan servis berkala, Anda pun sebaiknya memilih bengkel resmi yang sudah terbukti dari sisi kualitas. Bagi Anda yang termasuk pengguna mobil Hyundai dan saat ini sudah masuk waktunya kendaraan Anda melakukan servis berkala, Anda bisa langsung mendatangi bengkel Hyundai Solo Baru.

#Hyundai #HyundaiIndonesia #HyundaiSoloBaru #HyundaiCRETA #HyundaiSANTAFE #HyundaiPALISADE #STARIA  5 likes, 0 comments -  hyundaisolobaruFebruary 12, 2023 on : ""Perawatan mobil secara berkala sangat penting untuk mempertahankan kenyamanan dan performa kendaraan. Dengan rutin melakukan servis berka..."".",
"Palembang Indah Mall | Ikuti Layanan Cek Kesehatan Gratis ... Menangkan Hadiah Grand Prize 1 unit Mobil Suzuki Baleno dan Hadiah Menarik lainnya Dengan Berbelanja Minimal 300rb SETIAP HARI di Palembang Indah Mall Palembang Indah Mall on Instagram: ""Ikuti Layanan Cek Kesehatan Gratis bersama Dinas Kesehatan Kota Palembang

Selasa, 07 Februari 2023
?13.00 - 16.30 WIB
?Main Atrium PIM

Cek Kesehatan meliputi:
- Cek Tekanan Darah & Gula Darah
- Test IVA
- SADANIS
- Konseling Hasil Pemeriksaan 

#palembangindahmall 
#pimweddingexpo2023
#dinkeskotapalembang"" 283 likes, 10 comments - palembangindahmall on February 5, 2023: ""Ikuti Layanan Cek Kesehatan Gratis bersama Dinas Kesehatan Kota Palembang

Selasa, 07 Februari 2023
?13.00 - 16.30 WIB
?Main Atrium..."".",
"Bolalob Badminton | Setelah absen panjang enam bulan lamanya ... Daihatsu Indonesia Masters 2023. Kala itu mereka terhenti di babak pertama dari Feng Yan Zhe/Huang Dong Ping (China) yang akhirnya menjadi juara. Meskipun Bolalob Badminton on Instagram: ""Setelah absen panjang enam bulan lamanya, ganda campuran Praveen Jordan/Melati Daeva Octavianti comeback di ajang Daihatsu Indonesia Masters 2023. 

Kala itu mereka terhenti di babak pertama dari Feng Yan Zhe/Huang Dong Ping (China) yang akhirnya menjadi juara. Meskipun demikian, penampilan Praveen/Melati dianggap cukup baik sehingga mereka kembali diberi kesempatan untuk bertanding di lima turnamen Eropa. 

Kelima turnamen tersebut adalan German Open, All England, Swiss Open, Spain Masters, dan Orleans Masters. 

“Kami tentunya senang Praveen sudah bisa bermain lagi, bisa tanding lagi. Selanjutnya bisa punya prestasi lagi, enggak perlu ngoyo, yang penting main dulu, bisa berkompetisi, saya sudah senang,” ujar Yoppy Rosimin, Ketua PB Djarum.

“Masalah prestasi, kita kasih semangat, bayangin dia dulu jadi primadona di acara seperti ini (pemberian bonus atlet berprestasi PB Djarum), sekarang saya kasih semangat, ayo bisa tunjukkan lagi hasilnya,” sebut Yoppy yang ditemui 4,371 likes, 47 comments - bolalobbadminton on February 15, 2023: ""Setelah absen panjang enam bulan lamanya, ganda campuran Praveen Jordan/Melati Daeva Octavianti comeback di ajang Daihatsu Indonesia Masters 2023. 

Kala itu mereka terhenti di babak pertama dari Feng Yan Zhe/Huang Dong Ping (China) yang akhirnya menjadi juara. Meskipun demikian, penampilan Praveen/Melati dianggap cukup baik sehingga mereka kembali diberi kesempatan untuk bertanding di lima turnamen Eropa. 

Kelima turnamen tersebut adalan German Open, All England, Swiss Open, Spain Masters, dan Orleans Masters. 

“Kami tentunya senang Praveen sudah bisa bermain lagi, bisa tanding lagi. Selanjutnya bisa punya prestasi lagi, enggak perlu ngoyo, yang penting main dulu, bisa berkompetisi, saya sudah senang,” ujar Yoppy Rosimin, Ketua PB Djarum.

“Masalah prestasi, kita kasih semangat, bayangin dia dulu jadi primadona di acara seperti ini (pemberian bonus atlet berprestasi PB Djarum), sekarang saya kasih semangat, ayo bisa tunjukkan lagi has",
"Info awal .. Telah terjadi kecekelakaan di Selatan Kampus IAIN ... 7145 likes, 307 comments - ponorogo.update on February 4, 2023: ""Info awal .. Telah terjadi kecekelakaan di Selatan Kampus IAIN Ponorogo Sebuah mobil Honda Ponorogo Update on Instagram: ""Info awal ..
Telah terjadi kecekelakaan di Selatan Kampus IAIN Ponorogo 

Sebuah mobil Honda Brio menabrak Warung Milih warga.

Untuk indentitas admin belum tau 
.
Kronologi awal 
mobil dari selatan jalan kenceng oleng trus nabrak motor didepan nya. pengemudi motor bapak sama anak sampai terbang
.
Bagi yg tau Kronologinya bisa koment dibawah nggeh dan indentitas korbannya juga...

Sumber: Netizen, WhatsApp
Mas Seno

Jangan lupa  follow Instagram/Facebook
@ilove_ponorogo &
@ponorogo.update
⏭ @ponorogo.update & @ilove_ponorogo
Tap 2x ❤️ dan mention semua info menarik dari kami!
➖➖➖➖➖➖➖➖➖➖➖➖ Jangan lupa Tags, Comment & Follow ya guys! ➖➖➖➖➖➖➖➖➖➖➖
#ponorogoupdate  #terkini #news #ponorogo #madiun  #nusantara #trenggalek #indonesia #jawatimur #iloveponorogo #viral #nganjuk #caruban #mojokerto #jombang #viral #trending"" 7,145 likes, 307 comments - ponorogo.update on February 4, 2023: ""Info awal ..
Telah terjadi kecekelakaan di Selatan Kampus IAIN Ponorogo 

Sebuah mobil Honda Brio menabrak Warung Milih warga.

Untuk ind..."".",
"Toys Kingdom | Gemesin banget mobil-mobilan Radio Control dari ... Kamu dapat memilih dari desain motor Honda PCX, mobil Mitsubishi Triton, hingga Toyota Fortuner yang dapat dikendarai oleh si kecil Kamu bisa menemukan Toys Kingdom on Instagram: ""Gemesin banget mobil-mobilan Radio Control dari Tooko ini. 

Dilengkapi dengan berbagai fitur lucu, seperti Follow Me yang dapat mengikuti si pengendali, fitur efek suara, serta fitur dance yang akan membuat mobil ini berjoget, mobil RC Tooko yang gemes ini pasti bakal bikin si kecil seneng banget deh! Penasaran kan kayak apa mobil RC-nya? Semua mobil RC yang menggemaskan dari Tooko ini pastinya cuma bisa kamu dapatkan di Toys Kingdom kesayangan kamu. 

So tunggu apalagi? Buruan ajak si kecil ke Toys Kingdom sekarang juga!

#toyskingdom #creatingsmiles #creatingsmilestkd2023 #Tooko #RC #mobilmobilan #remotecontrol #wireless #gemes #lucu #Mainananak"" 58 likes, 4 comments - toyskingdom on February 5, 2023: ""Gemesin banget mobil-mobilan Radio Control dari Tooko ini. 

Dilengkapi dengan berbagai fitur lucu, seperti Follow Me yang dapat mengikut..."".",
"Buat momen mu lebih berarti bersama FOSELF STUDIO Solusi foto ... tangkot24jam. Telah terjadi laka lantas tunggal yang melibatkan mobil Toyota Calya di KM 72 Tol Jakarta - Merak, kejadian ini terjadi pukul 12:30 WIB siang JAKBAR 24 JAM on Instagram: ""Buat momen mu lebih berarti bersama FOSELF STUDIO

Solusi foto untuk yg malu bisa banget self foto di sini

Buruan reservasi dan tentukan sesi mu bersama FOSELF STUDIO

Langsung DM instagram kita I MONDAY - SUNDAY I 09.00 AM - 21.00 PM

#selfphoto#photo#fotostudiojakarta#studiogrogol#selfphotostudio#selfphotostudiogrogol#selfphotostudiojkt#selfstudio#studiojakarta#grogol#jakarta#jakartabarat#indonesia#couple#date#love#boyfriend#girlfriend"" 30 likes, 0 comments -  jakartabarat24jamFebruary 15, 2023 on : ""Buat momen mu lebih berarti bersama FOSELF STUDIO

Solusi foto untuk yg malu bisa banget self foto di sini

Buruan reservasi dan tentukan...""",
"Dealer Honda Jakarta Center | PENGUMUMAN Sehubung dengan ... PENGUMUMAN · Segera miliki mobil Honda impian kamu sekarang juga! · PENGUMUMAN! · Honda Lovers, kepuasan dan kepercayaan Anda adalah yang terpenting bagi kami di Dealer Honda Jakarta Center on Instagram: ""PENGUMUMAN

Sehubung dengan Libur Isra'Miraj Nabi Muhammad SAW pada hari Sabtu, 18 Februari 2023. Pelayanan Service & Sales Dealer Honda Jakarta Center tutup sementara dan akan beroperasi kembali pada hari Senin, 20 Februari 2023.

Atas Perhatiannya kami ucapkan Terima Kasih.

#Honda #hondaisme #hondaimora #hondajakartacenter"" 55 likes, 0 comments - hondaimora on February 15, 2023: ""PENGUMUMAN

Sehubung dengan Libur Isra'Miraj Nabi Muhammad SAW pada hari Sabtu, 18 Februari 2023. Pelayanan Service & Sales Dealer Honda ...""",
"Diduga Tabrak Lari, Pengemudi Innova Diadang Warga di ... WARTABANJAR.COM, BANJARMASIN – Dugaan aksi tabrak lari terjadi di Jalan Brigjen H Hasan Basri Banjarmasin. Sebuah mobil Toyota Kijang Innova kedaparan warga Warta Banjar on Instagram: ""Diduga Tabrak Lari, Pengemudi Innova Diadang Warga di Kayutangi Banjarmasin

WARTABANJAR.COM, BANJARMASIN – Dugaan aksi tabrak lari terjadi di Jalan Brigjen H Hasan Basri Banjarmasin. 

Sebuah mobil Toyota Kijang Innova kedaparan warga menabrak pengendara lain. Pengemudi berniat melarikan diri, namun diadang warga.

Mobil kijang hitam bernopol DA 1572 KG ini juga ringsek di bagian bemper depan. Bahkan Sisi sebelah kiri ringsek.

Sumber ist

Baca selengkapnya di wartabanjar.com dengan judul : Diduga Tabrak Lari, Pengemudi Innova Diadang Warga di Kayutangi Banjarmasin - Wartabanjar, tautan berita: https://wartabanjar.com/2023/02/15/diduga-tabrak-lari-pengemudi-innova-diadang-warga-di-kayutangi-banjarmasin/"" 72 likes, 0 comments -  wartabanjarFebruary 15, 2023 on : ""Diduga Tabrak Lari, Pengemudi Innova Diadang Warga di Kayutangi Banjarmasin

WARTABANJAR.COM, BANJARMASIN – Dugaan aksi tabrak lari ter..."".",
"TERANG MEDIA | Masih ingat dengan Yuni Utami, Eks Polwan ...  TERANG MEDIA on Instagram: ""Masih ingat dengan Yuni Utami, Eks Polwan Polda Sulteng yang sempat viral dengan pengakuan dipecat karena menolak bebaskan pelaku pemerkosaan.

Kini jebolan Bintara Polwan angkatan 37 tahun 2008 itu aktif di media sosial. 

Baru-baru ini ia aktif live streaming di aplikasi tiktok untuk dapatkan gift dari penonton lantaran ia butuh uang untuk biaya operasi lututnya."" 869 likes, 49 comments - terangmedia on February 5, 2023: ""Masih ingat dengan Yuni Utami, Eks Polwan Polda Sulteng yang sempat viral dengan pengakuan dipecat karena menolak bebaskan pelaku pemerkosaan.

Kini jebolan Bintara Polwan angkatan 37 tahun 2008 itu aktif di media sosial. 

Baru-baru ini ia aktif live streaming di aplikasi tiktok untuk dapatkan gift dari penonton lantaran ia butuh uang untuk biaya operasi lututnya."".",
