medianame,date,title,snippet,link,aspek,text
DetikOto,10 April 2023,Langka! BMW Ini Hanya Ada Dua di Indonesia,10 Apr 2023 ... Langka! BMW Ini Hanya Ada Dua di Indonesia · Mobil lansiran tahun 1930-an ini yang hanya ada dua unit di Indonesia. · Mobil yang usianya sudah lebih dari 80 ...,https://oto.detik.com/oto-galeri/d-6664432/langka-bmw-ini-hanya-ada-dua-di-indonesia,0,Langka! BMW Ini Hanya Ada Dua di Indonesia 10 Apr 2023 ... Langka! BMW Ini Hanya Ada Dua di Indonesia · Mobil lansiran tahun 1930-an ini yang hanya ada dua unit di Indonesia. · Mobil yang usianya sudah lebih dari 80 ...
Otomotif Kompas,10 April 2023,Sigra Pimpin Penjualan Daihatsu Sepanjang Kuartal I 2023 - Foto,10 Apr 2023 ... perbesar foto. Daihatsu Sigra(ADM). Baca berita tanpa iklan. Gabung Kompas.com+ · Kembali ke artikel. 1 dari 2.,https://otomotif.kompas.com/image/2023/04/10/170100215/sigra-pimpin-penjualan-daihatsu-sepanjang-kuartal-i-2023,Reliabilitas,Sigra Pimpin Penjualan Daihatsu Sepanjang Kuartal I 2023 - Foto 10 Apr 2023 ... perbesar foto. Daihatsu Sigra(ADM). Baca berita tanpa iklan. Gabung Kompas.com+ · Kembali ke artikel. 1 dari 2.
Otomotif Kompas,10 April 2023,"LMPV Bekas buat Mudik Lebaran, Mobilio mulai Rp 140 Jutaan","10 Apr 2023 ... Mendekati akhir Ramadhan, penjualan mobil-mobil bekas di berapa diler diklaim meningkat, khususnya mobil jenis LMPV.",https://otomotif.kompas.com/read/2023/04/10/031200315/lmpv-bekas-buat-mudik-lebaran-mobilio-mulai-rp-140-jutaan,0,"LMPV Bekas buat Mudik Lebaran, Mobilio mulai Rp 140 Jutaan 10 Apr 2023 ... Mendekati akhir Ramadhan, penjualan mobil-mobil bekas di berapa diler diklaim meningkat, khususnya mobil jenis LMPV."
Otomotif Kompas,10 April 2023,Mitsubishi Indonesia Jadi Basis Produksi SUV Ringkas XFC Concept,"10 Apr 2023 ... XFC Concept juga disebutkan dibekali dengan empat mode berkendara, yakni Normal, Gravel, Mud, dan Wet. Mode ini dirancang dengan mempertimbangkan penggunaan di ...",https://otomotif.kompas.com/read/2023/04/10/070200415/mitsubishi-indonesia-jadi-basis-produksi-suv-ringkas-xfc-concept,Fitur,"Mitsubishi Indonesia Jadi Basis Produksi SUV Ringkas XFC Concept 10 Apr 2023 ... XFC Concept juga disebutkan dibekali dengan empat mode berkendara, yakni Normal, Gravel, Mud, dan Wet. Mode ini dirancang dengan mempertimbangkan penggunaan di ..."
Otomotif Kompas,10 April 2023,Toyota Siapkan PHEV dengan Jarak Tempuh 200 Km,10 Apr 2023 ... Toyota dikabarkan sedang menyiapkan plug-in hybrid vehicle (PHEV) yang memiliki jarak tempuh hingga 200 km dengan EV mode.,https://otomotif.kompas.com/read/2023/04/10/072200215/toyota-siapkan-phev-dengan-jarak-tempuh-200-km,Ramah Lingkungan,Toyota Siapkan PHEV dengan Jarak Tempuh 200 Km 10 Apr 2023 ... Toyota dikabarkan sedang menyiapkan plug-in hybrid vehicle (PHEV) yang memiliki jarak tempuh hingga 200 km dengan EV mode.
Otomotif Kompas,10 April 2023,Toyota Siap Luncurkan Mobil Hybrid Baru Buatan Lokal,"10 Apr 2023 ... Artinya, portofolio elektrifikasi pabrikan bakal bertambah. Sebelumnya baru ada Toyota Kijang Innova Zenix Hybrid yang diproduksi Toyota Motor Manufacturing ...",https://otomotif.kompas.com/read/2023/04/10/080200815/toyota-siap-luncurkan-mobil-hybrid-baru-buatan-lokal,Ramah Lingkungan,"Toyota Siap Luncurkan Mobil Hybrid Baru Buatan Lokal 10 Apr 2023 ... Artinya, portofolio elektrifikasi pabrikan bakal bertambah. Sebelumnya baru ada Toyota Kijang Innova Zenix Hybrid yang diproduksi Toyota Motor Manufacturing ..."
Otomotif Kompas,10 April 2023,Honda Civic Type R 2023 Disulap Jadi Hatchback 90-an,10 Apr 2023 ... Sedan sport bertenaga buas dari Honda ini memang memiliki cukup banyak penggemar. Tak heran jika kehadirannya turut mendorong para ilustrator untuk membuat ...,https://otomotif.kompas.com/read/2023/04/10/100200715/honda-civic-type-r-2023-disulap-jadi-hatchback-90-an,0,Honda Civic Type R 2023 Disulap Jadi Hatchback 90-an 10 Apr 2023 ... Sedan sport bertenaga buas dari Honda ini memang memiliki cukup banyak penggemar. Tak heran jika kehadirannya turut mendorong para ilustrator untuk membuat ...
Otomotif Kompas,10 April 2023,"Biaya Servis Hyundai Ioniq 5, Per Bulan Enggak sampai Rp 65.000","10 Apr 2023 ... Kemudian, pada bulan ke-60 atau tahun kelima atau 75.000 km, biaya servis hanya sebesar Rp 342.082, untuk Standard Range ataupun Long Range. Jika ...",https://otomotif.kompas.com/read/2023/04/10/102200215/biaya-servis-hyundai-ioniq-5-per-bulan-enggak-sampai-rp-65000,Biaya,"Biaya Servis Hyundai Ioniq 5, Per Bulan Enggak sampai Rp 65.000 10 Apr 2023 ... Kemudian, pada bulan ke-60 atau tahun kelima atau 75.000 km, biaya servis hanya sebesar Rp 342.082, untuk Standard Range ataupun Long Range. Jika ..."
Otomotif Kompas,10 April 2023,"Komparasi BBM Nissan Magnite Vs Toyota Raize, Siapa Paling Irit?","10 Apr 2023 ... Catatan redaksi, ketika di rute dalam kota, dengan kondisi yang didominasi stop and go, Magnite bisa membukukan konsumsi hingga 14,8 kpl. Sementara ketika ...",https://otomotif.kompas.com/read/2023/04/10/134100215/komparasi-bbm-nissan-magnite-vs-toyota-raize-siapa-paling-irit-,Biaya,"Komparasi BBM Nissan Magnite Vs Toyota Raize, Siapa Paling Irit? 10 Apr 2023 ... Catatan redaksi, ketika di rute dalam kota, dengan kondisi yang didominasi stop and go, Magnite bisa membukukan konsumsi hingga 14,8 kpl. Sementara ketika ..."
Otomotif Kompas,10 April 2023,Sigra Pimpin Penjualan Daihatsu Sepanjang Kuartal I 2023,"10 Apr 2023 ... Untuk Sigra terjual sebanyak 16.753 unit sepanjang kuartal I 2023 dengan kontribusi 29,1 persen. Gran Max pikap 13.100 unit atau 22,8 persen dan Terios sebanyak ...",https://otomotif.kompas.com/read/2023/04/10/170100215/sigra-pimpin-penjualan-daihatsu-sepanjang-kuartal-i-2023,Reliabilitas,"Sigra Pimpin Penjualan Daihatsu Sepanjang Kuartal I 2023 10 Apr 2023 ... Untuk Sigra terjual sebanyak 16.753 unit sepanjang kuartal I 2023 dengan kontribusi 29,1 persen. Gran Max pikap 13.100 unit atau 22,8 persen dan Terios sebanyak ..."
Otomotifnet,10 April 2023,"Harga Mitsubishi Xpander Terbaru, Sempat Naik Tapi Gak Sampai ...","10 Apr 2023 ... Harga Mitsubishi Xpander terbaru bulan April 2023, sempat naik Rp 800 ribu, kini termurah Rp 258,2 juta dan termahal Rp 312,9 juta.",https://otomotifnet.gridoto.com/read/233755181/harga-mitsubishi-xpander-terbaru-sempat-naik-tapi-gak-sampai-sejuta,Biaya,"Harga Mitsubishi Xpander Terbaru, Sempat Naik Tapi Gak Sampai ... 10 Apr 2023 ... Harga Mitsubishi Xpander terbaru bulan April 2023, sempat naik Rp 800 ribu, kini termurah Rp 258,2 juta dan termahal Rp 312,9 juta."
Otomotifnet,10 April 2023,"Toyota Avanza Digorok Diskon, Besaran Potongan Harga ...","10 Apr 2023 ... Harga Toyota Avanza digorok diskon puluhan juta, besaran potongan menggiurkan sampai segini untuk semua varian.",https://otomotifnet.gridoto.com/read/233755187/toyota-avanza-digorok-diskon-besaran-potongan-harga-menggiurkan,Biaya,"Toyota Avanza Digorok Diskon, Besaran Potongan Harga ... 10 Apr 2023 ... Harga Toyota Avanza digorok diskon puluhan juta, besaran potongan menggiurkan sampai segini untuk semua varian."
Carmudi Indonesia,10 April 2023,Jual Mobil Daihatsu Xenia 2014 R SPORTY 1.3 di Kalimantan Barat ...,10 Apr 2023 ... Jual Mobil Daihatsu Xenia 2014 R SPORTY 1.3 di Kalimantan Barat Manual MPV Putih Rp 112.000.000 - 11345618 - Carmudi.co.id - Jual mobil bekas ...,https://www.carmudi.co.id/dijual/daihatsu-xenia-r-sporty-kalimantan-barat-pontianak/11345618,Biaya,Jual Mobil Daihatsu Xenia 2014 R SPORTY 1.3 di Kalimantan Barat ... 10 Apr 2023 ... Jual Mobil Daihatsu Xenia 2014 R SPORTY 1.3 di Kalimantan Barat Manual MPV Putih Rp 112.000.000 - 11345618 - Carmudi.co.id - Jual mobil bekas ...
Carmudi Indonesia,10 April 2023,Jual Mobil Honda CR-V 2015 2.4 Prestige 2.4 di DKI Jakarta ...,"10 Apr 2023 ... Tawaran Terbaik dari Carmudi.co.id. JUAL CEPAT!! SIAPA CEPAT DIA DAPAT!!! Mobil bekas berkualitas, harga bersahabat siap pakai tinggal gas!!",https://www.carmudi.co.id/dijual/honda-cr-v-2-4-prestige-dki-jakarta-cilandak/11757555,Biaya,"Jual Mobil Honda CR-V 2015 2.4 Prestige 2.4 di DKI Jakarta ... 10 Apr 2023 ... Tawaran Terbaik dari Carmudi.co.id. JUAL CEPAT!! SIAPA CEPAT DIA DAPAT!!! Mobil bekas berkualitas, harga bersahabat siap pakai tinggal gas!!"
Carmudi Indonesia,09 April 2023,Jual Mobil Hyundai Palisade 2024 Signature AWD 2.2 di Jawa Barat ...,9 Apr 2023 ... Tawaran Terbaik dari Carmudi.co.id. Nikmati Kenyamanan Perjalan yang tidak terlupakan setiap hari nya dengan HYUNDAI PALISADE FACELIFT.,https://www.carmudi.co.id/dijual/hyundai-palisade-signature-awd-jawa-barat-sentul-city/13980082,Biaya,Jual Mobil Hyundai Palisade 2024 Signature AWD 2.2 di Jawa Barat ... 9 Apr 2023 ... Tawaran Terbaik dari Carmudi.co.id. Nikmati Kenyamanan Perjalan yang tidak terlupakan setiap hari nya dengan HYUNDAI PALISADE FACELIFT.
Carmudi Indonesia,10 April 2023,"Review Toyota All New Agya GR Sport, Enak Buat “Ditekuk-tekuk ...","10 Apr 2023 ... Dengan penampilan lebih agresif, Toyota All New Agya GR Sport juga menjanjikan impresi berkendara yang makin sporty. Hal itu tak luput dari pengamatan ...",https://www.carmudi.co.id/journal/review-toyota-all-new-agya-gr-sport-enak-buat-ditekuk-tekuk/,Fitur,"Review Toyota All New Agya GR Sport, Enak Buat “Ditekuk-tekuk ... 10 Apr 2023 ... Dengan penampilan lebih agresif, Toyota All New Agya GR Sport juga menjanjikan impresi berkendara yang makin sporty. Hal itu tak luput dari pengamatan ..."
Oto,10 April 2023,"Dana Setara All New Toyota Agya GR Sport, Ini Pilihan Mobkas ...","10 Apr 2023 ... Ada juga unit Kijang Innova 2.0 V dengan transmisi otomatis produksi 2015 dalam daftar ini. Unit ini ditawarkan dengan harga Rp205 juta, catatan odometernya 83 ...",https://www.oto.com/artikel-feature-mobil/dana-setara-all-new-toyota-agya-gr-sport-ini-pilihan-mobkas-paling-menarik,Biaya,"Dana Setara All New Toyota Agya GR Sport, Ini Pilihan Mobkas ... 10 Apr 2023 ... Ada juga unit Kijang Innova 2.0 V dengan transmisi otomatis produksi 2015 dalam daftar ini. Unit ini ditawarkan dengan harga Rp205 juta, catatan odometernya 83 ..."
Oto,10 April 2023,Hyundai Ioniq 6 Panen Penghargaan di Ajang World Car Awards ...,"10 Apr 2023 ... Meski mengusung konsep sedan namun Ioniq 6 tetap menawarkan ruang kabin lapang dan ergonomis. Berkat dimensi wheelbase yang mencapai 2.950 mm. Di dalamnya, ...",https://www.oto.com/berita-mobil/hyundai-ioniq-6-panen-penghargaan-di-ajang-world-car-award,Reliabilitas,"Hyundai Ioniq 6 Panen Penghargaan di Ajang World Car Awards ... 10 Apr 2023 ... Meski mengusung konsep sedan namun Ioniq 6 tetap menawarkan ruang kabin lapang dan ergonomis. Berkat dimensi wheelbase yang mencapai 2.950 mm. Di dalamnya, ..."
Oto,10 April 2023,"Suspensi Toyota Agya GR Sport Semakin Stabil, Ini Rahasianya",10 Apr 2023 ... Termasuk menggebernya pada kecepatan tinggi. Hatchback mungil ini terasa lebih stabil ketika dipacu kencang di trek lurus. Mobil terasa lebih lengket ke aspal.,https://www.oto.com/berita-mobil/suspensi-toyota-agya-gr-sport-semakin-stabil-ini-rahasianya,Fitur,"Suspensi Toyota Agya GR Sport Semakin Stabil, Ini Rahasianya 10 Apr 2023 ... Termasuk menggebernya pada kecepatan tinggi. Hatchback mungil ini terasa lebih stabil ketika dipacu kencang di trek lurus. Mobil terasa lebih lengket ke aspal."
Moladin,11 April 2023,"6 Spesifikasi, Harga, Dan Review Daihatsu Ayla 2023 – Moladin","11 Apr 2023 ... Sementara untuk spesifikasi mesin Daihatsu Ayla 2023 untuk varian 1.200 cc, menggunakan basis yang serupa dengan Daihatsu Rocky dan Toyota Raize. Jantung pacu ...",https://moladin.com/blog/spesifikasi-daihatsu-ayla-2023-dan-harganya/,Biaya,"6 Spesifikasi, Harga, Dan Review Daihatsu Ayla 2023 – Moladin 11 Apr 2023 ... Sementara untuk spesifikasi mesin Daihatsu Ayla 2023 untuk varian 1.200 cc, menggunakan basis yang serupa dengan Daihatsu Rocky dan Toyota Raize. Jantung pacu ..."
Moladin,11 April 2023,"8 Spesifikasi, Harga, Dan Review Toyota Agya 2023 – Moladin","11 Apr 2023 ... Hasilnya Agya Gen-2 khususnya varian GR Sport bisa melesat dari diam hingga 100 km/jam hanya dalam 12,1 detik. Mesin 1.200 cc dengan konfigurasi tiga ...",https://moladin.com/blog/toyota-agya-2023-dan-harganya/,Fitur,"8 Spesifikasi, Harga, Dan Review Toyota Agya 2023 – Moladin 11 Apr 2023 ... Hasilnya Agya Gen-2 khususnya varian GR Sport bisa melesat dari diam hingga 100 km/jam hanya dalam 12,1 detik. Mesin 1.200 cc dengan konfigurasi tiga ..."
DetikOto,11 April 2023,"Daimler Kenalkan Mercedes-Benz Axor M-Cab, Punya Ruang Tidur ...",11 Apr 2023 ... Daimler Commercial Vehicles Indonesia (DCVI) menghadirkan produk baru Mercedes-Benz Axor M-Cab dengan fasilitas ruang tidur sopir yang lebih luas.,https://oto.detik.com/berita/d-6667778/daimler-kenalkan-mercedes-benz-axor-m-cab-punya-ruang-tidur-sopir-lebih-luas,Fitur,"Daimler Kenalkan Mercedes-Benz Axor M-Cab, Punya Ruang Tidur ... 11 Apr 2023 ... Daimler Commercial Vehicles Indonesia (DCVI) menghadirkan produk baru Mercedes-Benz Axor M-Cab dengan fasilitas ruang tidur sopir yang lebih luas."
Otomotif Bisnis,11 April 2023,"Efektif Jabat Posisi CEO, Ini 3 Rencana Koji Sato Pimpin Toyota",11 Apr 2023 ... Presiden sekaligus Chief Executive Officer Toyota Motor Corporation (TMC) Koji Sato menegaskan arah perusahaan ke depan di bawah kepemimpinannya.,https://otomotif.bisnis.com/read/20230411/46/1645497/efektif-jabat-posisi-ceo-ini-3-rencana-koji-sato-pimpin-toyota,0,"Efektif Jabat Posisi CEO, Ini 3 Rencana Koji Sato Pimpin Toyota 11 Apr 2023 ... Presiden sekaligus Chief Executive Officer Toyota Motor Corporation (TMC) Koji Sato menegaskan arah perusahaan ke depan di bawah kepemimpinannya."
Otomotif Bisnis,11 April 2023,"Mengenal Toyota 2000GT, Mobil Racikan Yamaha","11 Apr 2023 ... Mengenal mobil ikonik Toyota 2500GT yang diracik Yamaha, harga mobil ini sampai triliunan rupiah.",https://otomotif.bisnis.com/read/20230411/46/1645566/mengenal-toyota-2000gt-mobil-racikan-yamaha,Biaya,"Mengenal Toyota 2000GT, Mobil Racikan Yamaha 11 Apr 2023 ... Mengenal mobil ikonik Toyota 2500GT yang diracik Yamaha, harga mobil ini sampai triliunan rupiah."
Otomotif Bisnis,11 April 2023,"Mengenal Toyota 2000GT, Mobil Racikan Yamaha",11 Apr 2023 ... Toyota 2000GT merupakan mobil klasik yang diproduksi Toyota dengan racikan mesin Yamaha.,https://otomotif.bisnis.com/read/20230411/46/1645569/mengenal-toyota-2000gt-mobil-racikan-yamaha,Reliabilitas,"Mengenal Toyota 2000GT, Mobil Racikan Yamaha 11 Apr 2023 ... Toyota 2000GT merupakan mobil klasik yang diproduksi Toyota dengan racikan mesin Yamaha."
Otomotif Bisnis,11 April 2023,"Penjualan Mobil Kuartal I/2023: Toyota Masih Perkasa, Mitsubishi ...","11 Apr 2023 ... Mengacu data yang sama, penjualan Suzuki sepanjang Januari – Maret 2023 mencetak 22.371 unit. Lima besar terakhir, penjualan ke diler terlaris dihuni oleh ...",https://otomotif.bisnis.com/read/20230411/46/1645744/penjualan-mobil-kuartal-i2023-toyota-masih-perkasa-mitsubishi-malah-melempem,0,"Penjualan Mobil Kuartal I/2023: Toyota Masih Perkasa, Mitsubishi ... 11 Apr 2023 ... Mengacu data yang sama, penjualan Suzuki sepanjang Januari – Maret 2023 mencetak 22.371 unit. Lima besar terakhir, penjualan ke diler terlaris dihuni oleh ..."
Otomotif Kompas,11 April 2023,"Promo Lebaran, Cicilan Brio dan Agya mulai Rp 2 Jutaan Halaman ...","11 Apr 2023 ... ""Khusus kredit cicilannya mulai Rp 2 juta. DP juga murah sekali. Mudah, bisa pengajuan untuk semua profesi. Ada bonus-bonus pembelian menarik lainnya khusus ...",https://otomotif.kompas.com/read/2023/04/11/071200315/promo-lebaran-cicilan-brio-dan-agya-mulai-rp-2-jutaan?page=all,Biaya,"Promo Lebaran, Cicilan Brio dan Agya mulai Rp 2 Jutaan Halaman ... 11 Apr 2023 ... ""Khusus kredit cicilannya mulai Rp 2 juta. DP juga murah sekali. Mudah, bisa pengajuan untuk semua profesi. Ada bonus-bonus pembelian menarik lainnya khusus ..."
Otomotif Kompas,11 April 2023,Toyota Genjot Pasokan Komponen demi Kijang Innova Zenix Hybrid,11 Apr 2023 ... Toyota Genjot Pasokan Komponen demi Kijang Innova Zenix Hybrid · otomotif · Ekspor · TMMIN · Toyota Motor Manufacturing Indonesia · Kijang Innova · kendaraan ...,https://otomotif.kompas.com/read/2023/04/11/074200515/toyota-genjot-pasokan-komponen-demi-kijang-innova-zenix-hybrid,0,Toyota Genjot Pasokan Komponen demi Kijang Innova Zenix Hybrid 11 Apr 2023 ... Toyota Genjot Pasokan Komponen demi Kijang Innova Zenix Hybrid · otomotif · Ekspor · TMMIN · Toyota Motor Manufacturing Indonesia · Kijang Innova · kendaraan ...
Otomotif Kompas,11 April 2023,"Target Baru Toyota, Mau Jual 1,5 Juta Unit BEV Mulai 2026","11 Apr 2023 ... Selama presentasi, Sato mengumumkan bahwa Toyota berencana meluncurkan 10 mobil listrik bertenaga baterai (BEV) pada 2026, dengan tujuan memperluas jangkauan ...",https://otomotif.kompas.com/read/2023/04/11/090200515/target-baru-toyota-mau-jual-1-5-juta-unit-bev-mulai-2026,Ramah Lingkungan,"Target Baru Toyota, Mau Jual 1,5 Juta Unit BEV Mulai 2026 11 Apr 2023 ... Selama presentasi, Sato mengumumkan bahwa Toyota berencana meluncurkan 10 mobil listrik bertenaga baterai (BEV) pada 2026, dengan tujuan memperluas jangkauan ..."
Otomotif Kompas,11 April 2023,"Dukung Industri Logistik, Daimler Perkenalkan Mercedes-Benz Axor ...",11 Apr 2023 ... Daimler Commercial Vehicles Indonesia (DCVI) memperkenalkan produk baru yaitu Mercedes-Benz Axor M-Cab ke pasar Indonesia.,https://otomotif.kompas.com/read/2023/04/11/094200615/dukung-industri-logistik-daimler-perkenalkan-mercedes-benz-axor-m-cab,0,"Dukung Industri Logistik, Daimler Perkenalkan Mercedes-Benz Axor ... 11 Apr 2023 ... Daimler Commercial Vehicles Indonesia (DCVI) memperkenalkan produk baru yaitu Mercedes-Benz Axor M-Cab ke pasar Indonesia."
Otomotif Kompas,11 April 2023,Diskon Suzuki Ignis di Jawa Tengah Tembus Rp 27 Juta,"11 Apr 2023 ... Dari sekian model, Ignis mendapatkan diskon lumayan besar, berupa potongan harga pembelian, down payment (DP) rendah, dan ada juga cicilan kredit ringan.",https://otomotif.kompas.com/read/2023/04/11/153100115/diskon-suzuki-ignis-di-jawa-tengah-tembus-rp-27-juta,Biaya,"Diskon Suzuki Ignis di Jawa Tengah Tembus Rp 27 Juta 11 Apr 2023 ... Dari sekian model, Ignis mendapatkan diskon lumayan besar, berupa potongan harga pembelian, down payment (DP) rendah, dan ada juga cicilan kredit ringan."
Otomotif Kompas,11 April 2023,"Viral Bus Pemkab Bekasi Senggol Brio di Jalan Tol, Sopir Tancap Gas","11 Apr 2023 ... Aksi tabrak lari masih marak terjadi di Indonesia, bahkan baru-baru ini melibatkan bus dan mobil Honda Brio.",https://otomotif.kompas.com/read/2023/04/11/154614415/viral-bus-pemkab-bekasi-senggol-brio-di-jalan-tol-sopir-tancap-gas,0,"Viral Bus Pemkab Bekasi Senggol Brio di Jalan Tol, Sopir Tancap Gas 11 Apr 2023 ... Aksi tabrak lari masih marak terjadi di Indonesia, bahkan baru-baru ini melibatkan bus dan mobil Honda Brio."
Otomotif Kompas,11 April 2023,"Simulasi Mudik Pakai Toyota Avanza, Bisa Seberapa Jauh dengan ...","11 Apr 2023 ... Kemudian, berdasarkan hasil pengetesan kami, untuk rute luar kota, Toyota Avanza menghasilkan konsumsi BBM 17,6 kilometer per liter. Artinya, satu liter BBM ...",https://otomotif.kompas.com/read/2023/04/11/194655215/simulasi-mudik-pakai-toyota-avanza-bisa-seberapa-jauh-dengan-satu-tangki,Ramah Lingkungan,"Simulasi Mudik Pakai Toyota Avanza, Bisa Seberapa Jauh dengan ... 11 Apr 2023 ... Kemudian, berdasarkan hasil pengetesan kami, untuk rute luar kota, Toyota Avanza menghasilkan konsumsi BBM 17,6 kilometer per liter. Artinya, satu liter BBM ..."
Otomotif Kompas,11 April 2023,"Buka Bersama Toyota Yaris Club Indonesia, Santuni Yatim dan Piatu","11 Apr 2023 ... Sebagai informasi, TYCI adalah komunitas otomotif pengguna Toyota Yaris yang telah berdiri sejak 19 Agustus 2006 yang tergabung dalam Toyota Owner Club (TOC), ...",https://otomotif.kompas.com/read/2023/04/11/203100215/buka-bersama-toyota-yaris-club-indonesia-santuni-yatim-dan-piatu,0,"Buka Bersama Toyota Yaris Club Indonesia, Santuni Yatim dan Piatu 11 Apr 2023 ... Sebagai informasi, TYCI adalah komunitas otomotif pengguna Toyota Yaris yang telah berdiri sejak 19 Agustus 2006 yang tergabung dalam Toyota Owner Club (TOC), ..."
Carmudi Indonesia,11 April 2023,Jual Mobil Mitsubishi Lancer 2002 SEi 1.6 di Jawa Tengah Manual ...,11 Apr 2023 ... Jual Mobil Mitsubishi Lancer 2002 SEi 1.6 di Jawa Tengah Manual Sedan Kuning Rp 165.000.000 - 11354704 - Carmudi.co.id - .,https://www.carmudi.co.id/dijual/mitsubishi-lancer-sei-%E6%A9%A1%E7%9D%A1-tengah-banjarsari/11354704,Biaya,Jual Mobil Mitsubishi Lancer 2002 SEi 1.6 di Jawa Tengah Manual ... 11 Apr 2023 ... Jual Mobil Mitsubishi Lancer 2002 SEi 1.6 di Jawa Tengah Manual Sedan Kuning Rp 165.000.000 - 11354704 - Carmudi.co.id - .
Carmudi Indonesia,11 April 2023,Jual Mobil Suzuki APV 2023 GX Arena 1.5 di Jawa Barat Manual ...,"11 Apr 2023 ... Mobil ini saat ini tidak tersedia. Tenang, kami punya banyak mobil lainnya yang masih tersedia. Silahkan cari mobil lainnya yang anda sukai atau coba ...",https://www.carmudi.co.id/dijual/suzuki-apv-gx-arena-jawa-barat-gandul/11691871,Biaya,"Jual Mobil Suzuki APV 2023 GX Arena 1.5 di Jawa Barat Manual ... 11 Apr 2023 ... Mobil ini saat ini tidak tersedia. Tenang, kami punya banyak mobil lainnya yang masih tersedia. Silahkan cari mobil lainnya yang anda sukai atau coba ..."
